0,1,2,3,4,Unnamed: 0
0.1153490917312182,0.22297834720215992,0.23057577519410102,0.21472080693115064,0.21637597894137012,요조 - 우리는 선처럼 가만히 누워
0.05572607806096747,0.048204167261545715,0.03367387724391741,0.13705978052683016,0.7253360969067393,"박지윤 - 봄, 여름 그 사이"
0.031634979607695915,0.2007401190200544,0.10723891035014119,0.213643890652161,0.44674210036994755,자우림 - 17171771
0.13850180057125527,0.13997925999916852,0.14659808784731376,0.2806349711084892,0.29428588047377335,가을방학 - 속아도 꿈결
0.015975017915295476,0.16888251490701062,0.26800972603378875,0.2536329341242112,0.29349980701969397,산들 - 나의 어릴 적 이야기
0.04253717762259126,0.03231950360325431,0.03872225521330846,0.1211257997522645,0.7652952638085815,제이레빗 - 선잠
0.019742232921963875,0.007106777657422301,0.02110514306264113,0.09955702908233853,0.8524888172756342,넬 - 지구가 태양을 네 번
0.49283484813443584,0.15631362231005644,0.15524450795840397,0.13670288220035742,0.0589041393967463,짙은 - 안개
0.12495735133986903,0.1314141905667165,0.4278732234836358,0.11607053833999918,0.19968469626977947,김거지 - 조금만 더
0.0037252583191011842,0.008997435908601477,0.004563463568600494,0.10598894595423318,0.8767248962494636,자전거 탄 풍경 - 너에게 난 나에게 넌
0.008717141863483944,0.042476738587433255,0.19096515565691224,0.07124130761639563,0.6865996562757749,10CM - 새벽 4시
0.007635086143664569,0.06279313903074644,0.019774183073035072,0.8834974597920289,0.026300131960524987,올티 - 무중력
0.02761813237414981,0.17979490303942772,0.5024674428339594,0.1586034887113062,0.13151603304115692,"정인, 윤종신 - 오르막길"
0.006275977692600607,0.05711003516699203,0.04138364895300303,0.08422796414156727,0.8110023740458371,윤상 - 날 위로하려거든
0.11920341618625778,0.1567425040329728,0.1940446913621754,0.2568622215919349,0.27314716682665924,원 모어 찬스 - 내안에 하늘과 숲과 그대를
0.00045787815546940715,0.15917865935996664,0.009223566675583461,0.2642067104530506,0.5669331853559298,타루 - 새장속의 친구
0.22528200517164257,0.16107745560282893,0.1954266964172697,0.27657739543688753,0.1416364473713713,인피니트 - 그 해 여름
0.009657924882996244,0.27552826841638206,0.1616878606322425,0.2514564489694934,0.3016694970988857,장범준 - 회상
0.037902663950178495,0.2004003583524246,0.15336178450360807,0.40315625549800516,0.20517893769578371,나얼 - 같은 시간 속의 너
0.049030482774001294,0.017196504829929644,0.05463214885427021,0.09074152926119529,0.7883993342806035,Bard - 춤추는 바람
0.022471951143312404,0.5295570608497054,0.09634448686161377,0.1952140675887094,0.15641243355665885,유재하 - 사랑하기 때문에
0.03937967658987443,0.1631145026315565,0.11414017314995488,0.37532318045271235,0.30804246717590195,마지막 토스트 - 불확실성에 기대어
0.13589713845473012,0.21860090171129598,0.18251787514345325,0.2714028824957405,0.19158120219478023,패닉 - 기다리다
0.017241049632422165,0.31083653371049846,0.2706395019615929,0.2612383473335418,0.1400445673619448,아이유 - 이런 엔딩
0.0019784619905673607,0.04081267928261575,0.06360818147129378,0.6714703600748364,0.22213031718068674,"양희은, 김창기 - 엄마가 딸에게"
0.22733030338217544,0.1728500007072176,0.16876960161681107,0.2012627528207815,0.22978734147301444,안녕하신가영 - 좋아하는 마음
0.0071296877009353055,0.33809672429050236,0.19035661071260657,0.13194565759929702,0.33247131969665883,FTISLAND - 소녀를 만나다
0.00576182615108771,0.1777159699693346,0.29470136668656116,0.20570336949505344,0.31611746769796306,보아 - 천국과 지옥 사이
0.0028603317320322432,0.0016096019444304017,0.003171611069829832,0.014252498297714028,0.9781059569559934,프롬 - 서로의 조각
0.27702854944506133,0.18039139267746668,0.1694595010571654,0.18301148385034238,0.19010907296996418,서영은 - 좋아 좋아
0.8563855986499239,0.01938817051273332,0.024869603279804406,0.07494620306359223,0.024410424493945933,김진표 - 오롤롤롤로
0.0005088696444405716,0.0765003602902585,0.0020970712078646893,0.8440877798534282,0.07680591900400809,유지희 - 누구보다 예쁘게
0.05849346437035517,0.09058925707261216,0.0495201031501598,0.11211025964890631,0.6892869157579665,타루 - 날씨 맑음
0.009006878752054722,0.010792627922792291,0.11111611272423198,0.4463243825430902,0.4227599980578307,허회경 - 김철수 씨 이야기
0.0037239014558210887,0.06802486884027217,0.04650117194434405,0.14533241307181397,0.7364176446877487,김필선 - 마마
0.00033410313965116377,0.01773235956154255,0.024241211441612003,0.05827947542005107,0.8994128504371433,겸 - 운명론
0.008910677215836991,0.03653422846793126,0.029404194604054294,0.17354174309231232,0.7516091566198652,카더가든 - 아무렇지 않은 사람
0.05264231206735637,0.14931899994276784,0.15048309855260092,0.30284834036320585,0.3447072490740691,호소 - 나를 좋아해주지 않아도 괜찮아
0.03195030010497389,0.389789884930312,0.12437925837968115,0.24753508641302985,0.2063454701720031,오존 (O3ohn) - Down
0.0020272925529163945,0.06471045561864154,0.041450405950037975,0.148223948355119,0.743587897523285,데이먼스 이어 (Damons year) - Salty
0.001424896388032675,0.014948177818322674,0.008160452270578092,0.6147331633507191,0.36073331017234733,선우정아 - 남
0.026869526348286706,0.14602639301970466,0.1941902363732567,0.22667042779385507,0.4062434164648969,우리같은사람들 - 그 많던 일기는 그저 글자가 되고
0.0012141942298652404,0.055812681298410015,0.4007283369376022,0.09586580325047003,0.44637898428365247,혁오(HYUKOH) - TOMBOY
0.013676639767530316,0.11409505046169918,0.6651132179401575,0.10713181990198838,0.09998327192862465,잔나비 - 꿈과 책과 힘과 벽
0.06643216804735935,0.12168996906097959,0.18607377398212274,0.17122722250431638,0.45457686640522194,선우정아 - 그러려니
